F1,F2,F3,F4,F5,F6,F7,Label
-2.582273049,-0.033138103,0.413371312,-4.62822938,0.473598996,2.230296824,-1.762415444,1
-156.9942053,-60.80246394,-32.05699805,-263.1047851,203.0195391,31.28114056,12.80661451,0
-102.4592246,-12.35914996,87.70162574,-101.8137643,128.8977938,200.1611696,-125.5032524,0
17.48625849,-62.38702408,56.21887738,-201.3497642,-11.01158771,-203.2474507,57.71394085,0
-86.20192492,139.4536272,-15.46728649,-241.5213369,-247.9358805,32.852316,16.40721582,0
-8.863416285,-145.830662,12.44029124,-0.525361501,241.0868625,-268.4441196,-72.51714418,0
-5.616219995,-3.651291108,-1.508654804,3.225179148,1.513504348,0.33488983,0.506902716,1
-4.017393047,-2.403679123,-0.301157027,-0.180555701,-2.015630736,0.950326574,0.985772365,1
126.2165623,-64.11348404,-71.24212613,-36.95655115,-97.59909884,5.177733644,-207.1283909,0
-0.716796508,-0.100044344,-0.55329018,0.215850194,0.279535034,2.561872216,0.51145544,1
-158.3436849,87.16522826,-82.84677247,-11.41779185,117.7172319,-27.78908026,-88.07552708,0
23.80047844,-178.9937225,-25.17550741,-132.1366978,25.74864801,-187.6518973,-44.13507757,0
0.184689347,3.267642226,2.492295466,7.002352831,-1.79600958,-6.788798339,-2.377757502,1
207.0958058,187.1572496,30.63237597,124.5865196,28.35592732,110.0782476,-141.512272,0
184.5787041,135.9807907,65.33072087,70.37559581,-190.5502681,43.44559749,-407.9151767,0
-1.43384059,2.146964616,-1.95490711,-4.641161688,1.389463795,-0.578803292,-0.238642164,1
3.723960807,-0.163573536,3.687288353,6.124623122,-1.177161362,1.853623274,-2.338429427,1
-113.4361502,34.93238737,-25.02574874,11.42302335,1.917828198,58.09674821,-63.58957294,0
-1.356989247,-0.83282299,-0.970399051,-3.429436445,-0.292607118,2.507326954,-1.505656509,1
1.618734056,-1.174940495,4.198049301,4.931091255,0.373393749,4.627963701,-2.42813887,1
2.789652018,-3.290171085,1.173315197,1.553152396,0.102411002,-0.81889215,-0.27840072,1
84.22048738,-66.78863891,-41.81519011,-131.8395514,150.6837896,-66.64092477,119.6192902,0
17.92636324,-101.3153176,-50.83314361,153.289369,-88.97763172,52.7255232,5.955794008,0
-104.0191974,-75.15155957,-81.55667012,116.8573857,-78.25098052,-139.9574542,-181.2892821,0
-1.565603191,-1.285184109,4.441921848,2.316222246,1.415360974,-1.092528027,-2.639050871,1
1.736930708,-0.314245122,-1.039152774,-3.04702654,-2.152758776,-2.623885414,1.181655871,1
-3.1080582,-1.501167013,4.446992606,1.036040591,-1.545030868,-1.315247967,3.086776263,1
0.604198129,0.564478879,-2.125506061,-1.637004522,0.954205388,5.811353666,2.049129066,1
53.61368108,-38.54829883,124.3996736,75.97023738,-67.34144606,247.1902025,154.9145032,0
-5.051672526,2.740724639,1.505601842,-2.480055104,-0.20045026,-2.466942537,1.579938177,1
1.123838689,0.727284359,-0.710116888,-0.008015652,-0.819759003,-2.793160269,1.375441845,1
-0.779801932,6.715577419,0.161451624,-1.588524618,1.241402929,-2.120018748,0.184562393,1
117.5103675,-185.5821846,-9.350094044,63.2089205,-107.2744457,78.54046086,-30.63187567,0
-0.699838553,2.278380786,-0.359527816,1.838075572,0.746642708,-0.941994667,-0.445163973,1
-31.73811504,35.34187094,-74.31165868,-70.81779111,-7.132697953,-126.4307609,26.99302908,0
-45.34185505,-151.0476048,16.32781805,204.9956352,-299.5698459,119.5967463,-74.15880564,0
-210.5027835,8.995017005,5.520454937,105.9273259,223.8142848,62.1272575,91.84530688,0
-182.2854057,209.8369122,71.88501959,-139.6509734,-96.4473548,19.06624178,185.872194,0
-0.231510999,3.812286243,-0.183654972,-1.891554668,1.107632245,-2.026069994,-3.834506843,1
-107.1343037,-67.89174703,-85.13494389,-91.56664216,-119.2083193,414.3639829,-205.4500237,0
86.3281729,49.1336881,16.45451073,21.26571223,83.38767385,100.217271,79.20156059,0
-0.247665279,-249.262876,-27.87436166,-69.11767479,-90.53713911,-152.3886712,-45.50267641,0
-99.23699997,113.3116176,-38.77331166,-231.761889,-29.04607041,209.792654,-130.0965338,0
217.509075,-61.98505889,52.58490489,47.69247905,-76.79242831,94.77984872,84.15188896,0
2.721411482,2.613505049,-1.020982578,3.942652997,0.350791203,0.695532082,1.216217593,1
-2.303471494,-0.339460178,1.00320256,-3.030701203,1.801584379,-0.91051828,-2.327904579,1
-144.1132623,53.86140868,-73.07749611,-161.4997002,-73.35260189,-62.53761823,-100.8768835,0
-10.00868191,143.1885163,97.50770905,161.0505265,8.536626889,73.63979224,122.6036101,0
267.9995814,37.88934618,31.43537652,81.77162339,-131.0809293,-201.7396047,111.1576667,0
78.94258448,-104.8022583,28.81020438,-142.4232838,87.95809923,-106.3065054,-244.9970868,0
0.411951669,-1.454612087,-4.840993127,-3.706535405,-0.514234876,3.648465685,0.213505575,1
-1.807103963,-1.321569876,-0.885094467,-5.114810217,-2.656359848,1.712007684,-0.186655013,1
145.1995083,173.9086926,-169.3237671,12.98821821,-19.90580611,-220.8161282,-302.3620988,0
1.729634537,1.972935811,-0.704643517,0.943012061,-0.889250384,4.877109064,-1.661109081,1
-109.6733002,24.64449283,-72.3340863,-73.3614494,70.07999298,-106.9499689,-276.7780148,0
4.283033367,-0.043940875,-1.004384125,-0.616180215,0.237783355,-1.706560997,-0.730438912,1
-1.354641636,-0.209307231,1.44104225,1.988057645,2.471010074,-4.081110237,-0.131979347,1
143.3979015,70.26798714,165.7951286,35.23772325,81.67115887,-44.92874001,308.3697004,0
-1.001197162,0.118327204,-5.430994321,3.408867522,-1.093220083,-0.081264732,-2.198238499,1
21.70283056,-56.93692707,-92.99998398,-32.00902881,-202.3972248,-165.5840242,190.1500714,0
55.67577565,62.99342754,12.21880598,-108.8330489,-298.8766847,-81.28731338,-233.095172,0
-161.6043968,20.35018856,-111.0240261,87.82978148,101.1609752,43.73533295,274.1750386,0
0.728349809,-0.834023982,2.681209707,-3.468042576,2.189342326,1.596416481,-1.08668424,1
119.1100996,-22.41489015,-0.899682279,192.1491269,166.2210501,93.3982443,-59.80267884,0
4.39267606,-70.30169231,188.29968,53.55071946,13.96682945,124.9821419,-39.92974652,0
-4.473926377,0.003569683,0.167521303,2.526155916,2.300141256,3.625635475,-2.94270712,1
-1.126216205,-3.595398696,-0.663035532,0.693495881,-2.526070483,-1.639627877,2.042693528,1
5.22976599,-2.234249078,-0.188176465,0.934144387,0.047683461,2.203388487,-0.751021923,1
3.866290168,71.08242023,26.29750587,101.1014679,-134.6066412,16.06269816,-21.31979192,0
-24.99964624,124.8856067,99.01730042,46.63621609,112.5143937,125.8896964,-161.2466344,0
1.191938001,-3.012303027,-0.211900339,-2.273170996,2.430234935,1.138752845,3.039267802,1
-105.6259363,167.497963,111.829298,157.4585173,54.33618424,244.4377832,16.03322238,0
6.196354793,-3.612916645,1.103073597,-0.234675349,0.464397688,5.106677354,0.671595267,1
2.554138105,0.194018498,-0.144478944,1.32093957,0.567439141,-5.839395874,-1.035638485,1
-0.615765693,-2.720097326,4.528596899,4.272412703,-1.508223662,-2.843040473,0.1444474,1
63.01071085,-36.3773031,-71.35808619,-24.24540408,160.6210198,137.8503019,85.14568446,0
4.708337987,45.48665577,59.44981384,-26.90439987,176.113087,-64.50365125,-41.59570734,0
1.582761263,-1.672693209,-0.476379458,1.610679759,-0.060241972,-1.640230722,-0.230898216,1
-42.51593738,18.73473099,24.14830874,-5.217872701,-90.3903817,-38.6200368,-66.8678659,0
-3.876475668,0.638984844,-0.030600431,-0.726273588,-1.036835939,-2.40251335,-1.152453244,1
70.18491338,64.05519899,45.51553996,-58.27532542,124.9719174,166.5735874,81.58242147,0
-95.33981894,161.2084972,82.40727543,-173.3751213,-51.30022396,-130.7920992,73.21780521,0
-102.0092708,-11.08261975,28.08388172,127.8486295,18.73890214,170.300412,144.0307903,0
-3.438891117,0.645874358,2.025427727,0.15052534,0.960782404,2.962695861,0.0578816,1
1.164433046,-3.311732593,3.505429234,1.18815624,-1.410374206,2.150810921,0.636553142,1
-5.625389115,-2.476636247,-1.684391566,-3.611534266,0.835208485,5.19253525,1.897711355,1
-59.76138677,-24.64209656,97.39459407,121.8224319,49.32684537,115.0122558,52.65683177,0
-3.038761792,1.75836068,1.996678285,-1.162918181,0.07306049,-0.284400958,1.837516848,1
10.8687394,-96.99784743,-149.3869835,290.6214873,-33.85585183,-46.13496576,87.41809919,0
1.429947365,-1.594713934,-2.885644014,-3.976969735,-0.686810275,3.771423809,0.328948938,1
0.01923623,-0.857630866,0.943979713,-0.446468959,2.400517973,0.03085024,-4.998051555,1
50.06483748,139.059982,-24.08284441,-75.51061579,-146.5689346,85.18080813,99.39803699,0
-1.235804075,0.62804427,-1.758071406,-8.236353287,1.354770343,-1.592526372,3.450161216,1
-1.04013229,-2.561045036,0.912023041,-2.349230494,0.650889125,0.479261207,-0.795465871,1
39.32223913,94.15150051,13.18120543,-7.820840267,-74.15093698,13.75280967,-125.7964192,0
-72.86082229,74.3672138,2.657919388,121.1115771,-30.79998309,175.1600619,-168.1018906,0
-29.19339592,-153.1251111,51.75233027,-5.778917989,261.3533344,49.93957987,-156.8095398,0
71.19071256,18.80266691,48.72375497,157.7982152,25.2352024,-19.44945073,-8.290189806,0
0.650989949,-1.0517521,-2.653900176,-1.354877716,-0.33406599,3.335085228,-2.216594547,1
116.4476064,-176.9544366,-166.4270953,56.77166804,316.6177822,63.97679152,20.81108216,0
-105.1583247,-183.218063,-16.37031799,0.039577013,11.11670147,128.8560942,-42.38096619,0
8.589132842,82.9715356,-166.332372,-35.59897911,153.6867582,-5.509874049,246.5720692,0
247.0030553,-185.7837019,122.0739543,72.10003834,-77.56433593,-372.341999,142.6320693,0
-78.16857727,-178.6899201,58.55395826,-136.4475739,75.01227084,77.60253574,61.14158231,0
0.326608649,2.288060669,0.541419037,-3.382768144,-1.933195626,0.634339901,0.843927598,1
-1.614338861,0.367733149,0.847696376,4.86452036,0.262953216,-0.11565494,2.778989678,1
122.3090692,-313.0896904,15.76001822,220.1637752,34.51504999,-298.7507513,-178.3046574,0
79.77827854,-10.34737783,-66.65702466,-203.7147386,120.0465175,-134.2842092,130.9388236,0
-2.12054827,2.631659236,0.046638726,-3.421979015,-0.279564019,-0.330198012,3.388776292,1
-1.58982277,-1.50527826,-0.62776243,3.853014918,0.378952343,2.067400931,-4.827009125,1
-100.9165758,-103.3178266,-6.198990996,-42.45472778,27.85241217,227.6574668,229.4539885,0
18.58980102,-45.62304706,-21.78776392,53.37503727,44.07070978,106.479869,27.39678361,0
-121.8152845,158.7480905,-61.81768282,68.84702623,80.11961974,3.982121807,5.530961619,0
-66.41194939,-72.26110117,139.6180179,-61.8895858,-102.118765,67.44289788,-25.0827634,0
-70.01005998,-91.98621721,-25.03454171,4.607040264,53.76956666,35.07241029,221.0049505,0
-28.79991908,69.58551697,32.36673864,18.61444845,-91.03137518,121.8624409,48.06861852,0
-4.612124901,-1.430175348,3.520162769,2.924478814,1.911146448,-0.905744072,0.478806679,1
-8.29330563,-53.01705044,89.80721284,128.6743552,-161.0511408,190.7937147,24.07989665,0
1.717851152,-0.507436416,2.219235705,-7.14890208,-2.027662269,4.651991465,1.418145141,1
150.0700996,115.0786434,-103.1661917,166.5980818,3.808660883,113.2920066,88.45180155,0
1.182565369,-1.781224001,-2.274415319,-5.857923194,1.91037753,2.797431953,0.041423733,1
131.3099291,34.73382147,248.345183,-108.3711222,96.12613227,257.3036169,147.3062357,0
44.98184226,172.7378604,-73.19934021,-21.80418999,74.58686194,223.2722593,188.7613676,0
61.42876132,142.4543683,-155.2397142,137.4043365,-42.1766822,181.3168829,-79.86819458,0
1.067158441,-1.204810698,-1.710990023,-7.726322108,0.882924881,-1.669326744,3.865878062,1
29.79398983,-49.49200624,4.410885664,-34.73687137,232.435272,-145.5634733,46.40789774,0
80.2775562,87.42657049,19.66714754,74.26840353,-209.7165533,213.4252735,44.42538812,0
1.032302115,-0.928588984,-3.052749465,-2.261769968,1.10988783,-0.549854373,0.446915629,1
-2.835849934,-4.748267863,1.322665096,-1.699491368,-2.217483717,-1.374485244,0.692021051,1
-107.0334469,53.85063718,121.8399794,-89.72618742,-216.9806545,14.18481162,-67.4900305,0
-1.745305419,-0.287556258,0.062142335,-0.851720047,2.266820456,5.317639643,-3.191343716,1
10.73064155,112.3712984,78.59357042,129.3961037,-104.8586415,-95.85512712,-199.2725459,0
-2.012896517,-1.960617871,-0.62798123,-1.888462445,-1.49996674,2.073806358,2.577850932,1
1.11406394,-4.67831844,-0.72043439,-1.792607617,-1.123391954,0.438599737,0.37112159,1
46.05522143,74.45406934,-10.9979343,99.85558697,-75.46761105,74.82612905,-155.381241,0
-124.8120281,68.25800195,-24.45238553,68.91533255,100.5636236,115.0955583,-172.7427069,0
0.643842544,-3.323739195,5.229836967,-2.839783107,0.719299583,4.866362087,1.108440826,1
149.1681205,5.634155473,105.8939706,93.82628109,-178.0440849,21.67850008,34.05723447,0
2.859792555,-3.04408426,-1.661075365,4.822917362,2.85940864,2.055985167,2.622588997,1
0.275033215,92.77733315,-28.80490014,168.0577771,-25.71551047,14.56651926,30.65563454,0
-1.687068326,0.494370692,-3.292302391,3.971145854,2.15600141,1.819293913,1.015232744,1
-24.46446591,41.97116794,-86.73797672,-42.72420675,-40.60019172,-87.97332341,72.58456298,0
-5.708805346,1.895912813,-0.816960588,-1.434048338,-0.110948465,-3.59859909,2.369475346,1
6.935437419,1.897345314,-3.825484147,0.202718272,0.615842572,-0.537490615,4.276058163,1
-1.188678322,-2.640255437,1.832724195,-1.397169564,-1.008056201,1.546134762,-0.599721786,1
141.0641674,25.30676708,-38.30033695,-47.8133811,-111.7789593,88.95420656,-43.61983354,0
172.8304315,-96.30148518,-80.00776071,124.6003524,-126.7729378,-257.0646054,307.2246388,0
4.057303631,0.59889349,-2.27202954,-1.040195668,0.515379356,0.617858899,-2.552175442,1
168.7793957,-18.58531639,23.63637595,73.96029942,-165.0612562,145.3638062,17.15776558,0
-2.504250812,-0.840739491,-0.685296615,-3.856474845,-0.538173146,2.689932687,0.267432837,1
-120.3666615,-79.05246089,-37.84148069,58.14458334,-31.65206401,179.5623235,73.56626391,0
-4.029977918,-1.23283533,2.87184641,-1.008812831,-1.307555224,-6.364558496,-0.536909598,1
-7.426577583,-1.234210707,1.46766024,-0.923316702,1.707445165,-0.250237884,3.585172964,1
1.899555689,-0.308030034,3.794734366,2.269180979,0.113688313,-0.228619974,-0.773512375,1
-1.425001587,-0.136453441,0.80230306,-1.859630587,0.19490668,1.612226061,-0.057400828,1
18.53994728,138.9019235,58.84624068,80.35082979,174.4975505,-218.7200942,-30.97199727,0
0.290619003,0.986283597,-0.13346845,2.24592193,-2.278340415,0.842734303,0.927814592,1
5.183626788,-3.567566696,1.828125693,-2.096747245,0.259166212,-0.42353395,-1.536388218,1
0.554957777,0.561044011,1.654849783,2.017051722,-0.050423638,1.101643141,0.488996814,1
41.70864122,134.3076932,37.60180481,145.7315563,81.86934655,42.39221438,-76.19903817,0
0.293378682,-2.934796998,3.47662757,-2.881813909,-1.205127029,-0.504586309,-3.239483201,1
85.17721782,-145.1058793,-47.6108219,26.3208504,87.00393673,28.15354988,211.2060085,0
1.394072754,-0.477785344,-2.215289314,1.732354137,1.392722592,-3.685306606,-1.955533822,1
-1.018522003,0.310630907,-1.986205949,-0.886914111,-0.647162034,-1.302212748,0.338964802,1
0.950814357,1.0686884,-0.760720607,-0.27898628,0.085293075,-5.463866608,-5.341269299,1
-1.570235666,0.462700118,1.057155084,-13.04318414,-0.7118208,0.648325679,-6.692511647,1
-22.39939219,80.73842977,124.863138,51.32415646,-197.0160751,-239.7810195,-268.7924977,0
-0.109066183,-0.677152809,2.467469963,-0.878523771,-2.38724554,1.484601763,-2.029396184,1
-118.4404134,-0.85124151,-41.4415386,-86.37013406,-132.678928,87.24191804,179.039856,0
106.598756,71.53382675,110.2890682,36.68416823,-85.23276519,172.419179,-209.4483198,0
-188.6829532,18.80502567,-17.84740116,61.12428848,93.59463111,-68.9096699,-47.11716227,0
-0.684249042,-2.718423974,-0.997163445,3.095608178,1.706473831,-3.75937945,0.443838787,1
-8.588617438,-2.385529922,0.17198144,3.076171012,1.213302667,0.847301866,-0.022233219,1
3.279880194,-3.627024344,4.692099902,-3.288996774,0.154880317,-0.001941197,1.790628218,1
7.39070968,0.250181249,-95.72012472,-30.63069084,-91.20933605,89.03511726,-107.2254015,0
-1.225690905,-2.081106437,-1.439833639,3.782518578,1.41869144,2.463257101,1.062246554,1
21.45712317,-81.27693476,47.20378636,-90.14433122,8.658709671,1.353184044,34.83347167,0
89.89959555,94.08084062,25.07401778,46.57510671,44.8969401,185.706104,233.7782029,0
-55.53205387,305.4340818,137.5907876,-42.20716007,-85.11148677,33.5569324,176.9335241,0
-67.64302016,31.10577542,78.51086125,113.9838554,34.33694773,-15.09750368,120.1142134,0
-67.99853703,-167.9309703,63.86550779,-150.2188457,-128.6237799,112.1087684,-31.29380894,0
76.37555944,-125.2032795,-142.7671086,20.49347842,36.11533207,56.16199394,7.75945857,0
0.520805277,-1.59306681,-3.597260841,-1.506579797,-1.996559559,-1.805608827,2.042292287,1
-1.766341983,-0.878798831,0.393028651,4.56914382,-1.761063406,2.677105559,-0.71204896,1
-49.7072988,-25.04319991,40.86412773,-116.7722216,72.88532768,-67.2395533,185.5575649,0
-68.68138808,124.3805235,-63.48498301,199.1017167,-27.01385774,35.51259627,-93.48960774,0
0.033265731,4.291169428,0.83488774,0.381832541,-0.157875289,-2.903623654,0.172251567,1
-134.3561256,338.0166823,-125.5793853,84.73448606,94.07592501,60.76859882,31.58330143,0
1.777854266,2.146571858,0.857342022,1.594921699,0.920233588,-1.192222169,-0.667714027,1
126.3219249,-199.8106389,160.5140749,7.810380971,-85.57178048,-12.31649911,-1.870060075,0
0.00957515,-1.16428829,-4.86572751,-6.207856816,-1.033389483,3.821677852,-0.789521605,1
-5.276893357,-1.303548573,-2.89057974,2.422884556,1.460087414,-6.6121533,3.192272685,1
-1.134851688,0.451556476,2.626439994,-3.052553907,0.488717038,-0.055693176,0.643069868,1
160.0433686,38.95831701,40.13183715,-51.97728014,-174.6904536,62.25400629,262.7017801,0
-109.7964568,-67.73789025,-107.1871033,-36.59847145,-148.0611471,-192.7383733,-203.4485416,0
-22.64700532,-120.0663446,-85.49544628,-24.02813094,-211.9767671,-140.5093818,188.8218354,0
3.893901892,-0.252646801,2.194940938,-0.481094607,-0.587767094,-8.109783219,-1.466690723,1
-21.0794984,45.38884219,-60.49084882,89.87526253,18.16548599,41.65580408,-111.2862527,0
-140.9270594,-161.1503165,-120.1795869,-109.7432905,287.687683,17.11326013,64.0577069,0
41.79802517,32.18347211,84.14025047,-23.37680051,-69.25271566,53.43636359,-173.1232382,0
4.115944059,-1.884215158,-1.202080789,-6.461524326,3.26574929,0.557989082,3.140266648,1
-2.723997697,0.51398873,-3.265835213,-4.496914379,2.497785235,-1.160710778,2.513947793,1
-1.988382914,3.14742596,-4.962287888,-2.102228697,-0.773244943,1.45836244,1.006508329,1
-93.66624193,-114.4596279,-102.354967,148.4535332,-0.319862202,0.697892451,-196.8518645,0
55.64136674,-131.2196655,-43.61505757,187.9562596,-138.1384646,-79.66778538,31.41477985,0
58.9957921,199.6760947,-37.46072768,7.755465295,-62.49561782,-162.8159487,-232.3663914,0
2.709331471,-0.90169338,1.480369665,-1.74446297,-2.275953353,-6.443895885,-0.743593141,1
-0.810976561,1.14432189,-1.572833977,-4.30106261,1.790118909,-2.834962976,1.650045668,1
-52.47405182,10.06893532,312.2811927,-149.552509,22.14897587,-109.6427179,27.82265518,0
-3.795880619,2.845984171,1.440109679,-2.569042173,1.409182781,3.855164931,-0.345566242,1
8.031942337,122.5404345,130.3831783,120.3335778,-238.9991546,-44.72209945,-16.73518908,0
-2.909996147,-0.874084429,-4.77560568,-3.094547318,0.105457729,6.290743623,-1.740952052,1
-70.85950676,53.88496253,23.93199286,-191.3786317,143.9427204,-14.02173916,38.82374358,0
-1.827646704,-2.774722277,-1.885640002,-1.829860857,-1.685319972,-3.6321722,1.764730042,1
37.9857138,13.94392917,-106.6329278,-119.2098789,112.1899874,-215.499612,184.8357218,0
-57.06432089,150.7964788,-8.211577724,-35.52089371,-82.32759327,-47.69714091,-190.8630616,0
101.3187734,10.23219138,-81.10274658,17.6253142,-50.21812148,-57.47599619,197.8053839,0
-112.3123883,-245.7092656,17.39394623,-148.7159413,168.4652395,34.51256729,-207.9883328,0
131.942393,-57.81783938,191.9375405,13.04627622,204.5410115,-20.8320007,-201.743773,0
202.3180875,-85.95590172,-125.6685272,69.29887246,-160.2266002,-84.26922097,21.87986815,0
3.394229998,-0.19656063,0.719410262,0.697489922,-0.624970699,-3.880139077,2.217314817,1
3.728351265,3.493090466,-1.99049149,-3.574680748,-0.187531712,-5.648618785,0.25549862,1
-309.3286959,-227.4896461,42.71272012,-89.41179858,127.4054263,84.58196453,-5.539395564,0
88.10416199,-54.5721023,-138.5458101,-75.86105347,-65.20643376,-190.4192728,-80.74003741,0
-5.954183116,-0.994727836,2.261979335,-2.526795621,-2.718326803,-1.856418411,-1.881773604,1
-106.3346208,-78.34291714,-128.845188,98.97975798,-94.3777484,-109.2392201,-63.58982116,0
-1.427566575,1.14438014,-2.727822759,-0.461845687,0.598618253,1.401007351,1.486941805,1
77.68894659,-88.01641925,40.73313618,-32.46403004,182.5335827,-102.3261269,-166.5705975,0
24.71364005,68.34954534,149.2469736,25.44139185,57.71552258,-65.78009129,-15.79698183,0
2.736533673,-4.155224809,2.535806426,2.054418576,0.565950634,-0.042860831,-1.271613547,1
0.830047783,-3.861170782,-3.661716862,4.731142247,0.490115805,3.266136185,0.703777729,1
-94.94981119,-108.6597472,-61.62972968,-58.20956182,274.8082535,-108.0015961,-117.6070057,0
-161.5790531,142.6591983,-107.9968731,34.57116101,-184.7624502,-108.3851975,37.99329984,0
-207.3780687,46.15885357,211.3528017,105.6739893,134.7362918,135.1558698,-75.42776235,0
-3.867622923,0.626111998,-3.677965381,-0.74878799,0.180073761,-1.050900058,1.650044845,1
-111.1491083,-52.61027872,-129.3765025,-144.1694392,44.48957346,56.55393096,-138.1758476,0
13.45616971,-118.9748592,109.0979248,-45.09472377,307.7477247,-106.193745,67.31792308,0
238.0588923,168.8039661,-150.5397123,-218.9523402,80.07332032,-3.794586908,8.727147521,0
31.37750936,42.11244339,-134.1994248,42.26873025,170.2006401,-17.00978987,59.63495741,0
-100.168626,-9.22470876,-8.909956882,-118.4558919,298.3345417,57.722204,-2.488885442,0
0.73835255,4.424353525,-4.413880354,-2.282070596,-1.766858349,4.198258813,-1.943194712,1
-0.207981572,-3.821399361,-1.966661803,-6.652220914,0.583415284,3.423679604,-1.799494555,1
-260.0582379,-28.36285785,7.565957728,6.693428082,120.6858452,5.815781156,48.72219116,0
0.944348191,-5.85552736,-2.379547311,-3.208910437,0.304385322,-6.487858928,0.001123984,1
1.585757749,-2.142575746,2.78446586,-0.96744471,-0.662877914,2.542047998,-3.580591807,1
-125.8815384,41.57871942,-172.7041184,55.4584918,140.9033615,95.69272896,66.86849286,0
-125.7681517,-156.1466262,-53.52850893,-80.47152413,-239.4277637,15.4047645,117.4084781,0
-94.00043008,177.5253107,-115.4719067,-55.49707762,67.81626654,187.6233597,-36.91123301,0
-107.4675097,-93.95682136,210.7834027,73.3699196,43.37742738,-12.09622878,-80.19858694,0
-0.827703548,2.551154583,4.087072742,-0.481771068,0.630052529,2.614908909,-3.9059748,1
111.972462,-90.06412374,26.52309702,-100.265297,-129.1171905,-287.2076389,88.26148459,0
17.8529067,-159.2235118,-90.25480014,-247.3284907,190.6247839,117.4332841,-117.3640895,0
76.64590689,-18.2670571,121.3003572,84.57759998,137.6937565,-48.6318528,-161.0348832,0
-75.39241425,-92.53103178,-246.9891768,0.339230757,-100.3811889,-102.4313869,-90.82243556,0
3.72476236,3.551837196,-0.630392388,1.329099406,-0.11424077,-1.357937679,-1.313509087,1
113.7981088,-61.73742948,-147.8860873,1.820858524,-41.62730107,-31.03422229,-113.6053203,0
-0.67353099,1.54401938,1.145288879,-0.486093931,-0.051825864,1.619830058,2.240787899,1
3.618412132,-3.602445669,1.670168097,-2.776923263,-0.527953885,-4.495632952,0.833305487,1
-68.15542155,4.070855896,-26.60663199,159.6579532,-168.7586348,-331.4207559,-37.94431635,0
-0.603644594,1.544888433,-1.230108257,-2.289991889,0.18047539,0.460129343,-2.878103799,1
-82.85622408,-54.03677534,162.7291464,6.22180836,126.6093637,-50.15945813,-60.03431562,0
-1.75147948,1.620880844,-5.242999166,-4.829934869,-3.561948256,-0.176731967,-0.923969085,1
0.602619645,1.441269688,0.60610088,0.384329566,-0.600056528,-2.748971413,1.26253154,1
92.61670279,43.06902867,-59.55639885,148.3861808,152.722643,52.03474946,-39.75112234,0
37.93232279,40.6333629,-110.4149282,4.739144177,93.45180866,-126.0796005,206.1676049,0
-1.574748905,-2.594831765,-1.363752133,-0.614729493,-0.272213017,-1.032394363,2.049109684,1
-1.646942645,-1.929025412,-4.754772893,-0.392897389,-0.914951379,2.404949941,0.188105247,1
3.369599214,-6.112047793,2.120674815,2.823823655,-0.534685577,2.929947296,0.665009444,1
-3.468056543,4.349684253,0.047373154,-3.990683959,-0.077924198,-1.942400892,2.118524382,1
-62.95561084,211.5380668,59.63950513,-132.7026075,125.9281731,98.61736254,42.22087901,0
53.59964259,-41.33945533,206.5286668,-72.76199009,0.975737512,59.09697316,215.9187213,0
2.199306936,1.076664471,-2.246259399,-0.254053798,-0.105770798,-1.301458657,1.973820589,1
-1.718140518,1.619764472,-0.944647601,-3.929487446,-1.00679226,-5.40340367,-0.655098514,1
-72.17077029,66.37090918,48.167414,75.75226214,-44.67842713,-4.430503566,-160.9063929,0
1.732248815,1.639139865,-0.389309354,1.28683937,1.525406854,0.998133909,-4.772512604,1
3.992119656,-1.38665066,2.107496768,-3.890807383,0.803509831,0.429265571,-0.884903621,1
2.479145083,2.976270492,-0.918034378,-1.533370965,0.852976695,0.380504295,0.38472592,1
3.170063267,-0.209343456,4.376579575,-1.286559553,2.002512373,3.161275841,-2.106971138,1
81.1837022,116.0439563,160.2355083,-72.28788408,24.19841368,150.1191581,-47.04217478,0
-110.4086256,57.96452777,117.057064,12.64156533,-23.11852137,-66.928161,74.4807272,0
-9.075141336,-104.7671726,49.9666309,117.9252746,-96.32901518,30.72099974,-27.99220781,0
1.040263246,2.838779114,-1.701927763,0.571929572,-3.749047972,-5.134225526,0.940054012,1
28.47261278,-19.95681429,-32.39959271,70.11228317,-24.83346144,139.6085281,-54.58433064,0
2.780956425,-2.050503211,2.516718865,-0.573054217,3.173343568,4.287751651,3.124666196,1
-4.311428536,72.02347716,134.7432753,25.56526948,-44.2943879,52.21669998,203.4905358,0
-0.012952916,0.418162516,0.452633656,3.684230074,-0.333791508,-3.260044049,4.418032502,1
113.5420005,25.16405846,-184.3425564,-244.1134039,13.24297022,21.61080692,-57.75971165,0
-2.046456822,1.836258864,3.034169208,-0.419392452,-1.007524981,2.43775304,0.040169799,1
-0.813008938,-2.630858405,2.803164628,1.574574416,1.504161455,0.524804243,1.893179633,1
0.394961245,-0.121820726,-0.266954164,-0.196203036,0.131207047,1.347034925,-1.915807309,1
72.22624748,-194.8190573,-118.15252,-152.8119195,100.1448765,-26.8037546,135.8927534,0
1.974549784,-0.795175392,3.907656715,0.543399143,-0.269858738,-3.971041241,1.395244471,1
1.024432691,-0.160390794,-1.8540026,-2.697965167,0.838885229,-0.541092713,2.067667555,1
0.895303331,1.444741791,-2.301927558,-1.258990606,-0.972911519,-1.089702093,-0.429989746,1
4.557153477,41.62397108,-25.80459721,162.5202585,332.0401978,173.8777122,-16.78685189,0
