F1,F2,F3,F4,F5,F6,F7,F8,Label
0.198972419,-5.513434409,-6.816306754,-1.081611495,7.053639639,4.728307636,2.498342983,-14.22976694,1
1.321404156,14.51919327,-1.754441715,10.43455695,5.210116226,10.60667014,-1.273519418,-2.324641456,0
13.0764566,-9.252157636,0.576758406,9.193433555,-0.73380099,-0.050821382,-3.736780872,9.604201556,0
-6.59259179,-4.636405773,-25.01916453,0.686832683,-2.410938805,-14.24936255,1.484108391,1.876565136,1
-5.973745797,-5.171427684,-4.496412427,-0.164294674,-9.998905255,-16.32462591,-0.837914669,-19.3897564,1
1.531045354,9.356560074,-4.219031105,6.410774744,14.20498276,1.238816427,-14.96569167,10.47219219,0
6.005945851,2.819632092,2.37155621,0.961474215,-5.378122701,7.352635704,22.16140504,12.59276783,0
-1.63650183,0.725888548,-27.23048763,-0.409560819,-11.92969162,-11.92458101,-6.756073613,-33.48696761,1
-13.02547274,-17.02778221,-9.435331314,-0.688509579,-1.97227924,-1.354880057,-2.226177991,-0.306168938,1
-6.936789881,0.159241013,-1.969458018,-2.210139017,7.622834691,-6.55011174,-5.429279979,-11.26760021,1
1.349414553,3.780925177,-10.1563951,-1.665297187,-20.0472563,-2.237024648,-2.176093278,-26.52696816,1
-6.53848555,-16.46905906,-5.945968928,-3.215160886,-8.617080916,-1.92335073,-1.428618691,-9.768598722,1
-1.760031773,-5.637650709,-12.28698571,-1.152115095,3.535950187,4.678080017,-13.51519996,1.540134378,1
4.918026853,15.21920893,15.5764035,7.000223638,4.50464759,3.698782487,23.16011269,9.724551365,0
3.155364412,-9.350909336,-14.79290535,-1.274491193,-13.0761095,-26.02931504,-3.776793356,-15.39445768,1
-1.675864441,-6.828195781,-3.485944378,-2.615933821,-4.34597678,-9.87533894,-8.390327612,-12.56914496,1
14.34175015,10.19690891,-2.46694148,6.705826713,6.302488753,7.25104912,6.534310752,16.13638159,0
-10.57546336,-8.000279678,-13.94578867,1.149803273,-26.24498079,-10.77821768,-7.857510681,-5.374324309,1
3.259004182,17.65827971,1.04067986,6.070743314,0.834943523,0.786291333,2.329260384,18.49232281,0
-1.29109291,-3.618748268,-7.703092898,-0.189503709,-20.64903991,-19.00387207,-5.21576968,-9.742405667,1
-3.988552963,-17.0482677,-7.551735059,0.33959757,6.077670938,-7.369985198,-5.497724533,2.078008667,1
-2.425093926,-6.126283566,-3.283704722,-1.465165178,-1.204918521,-11.27239123,-4.877219077,-14.51846297,1
11.34199129,15.82612899,4.393339505,13.85111215,2.853070443,-5.120852909,-4.492132708,-2.686761801,0
1.054053193,2.955830141,-1.92852008,2.800979228,8.879842779,0.237639166,13.96008692,-0.753083332,0
-10.84804893,-17.50232624,-9.113430368,-0.942529534,-3.855702482,5.904227547,-2.366038647,-16.95812258,1
10.11441013,14.42838203,10.77697036,5.041836859,5.897436582,1.911298026,5.20225941,10.20735785,0
16.00324414,8.567819487,14.74324745,4.777722601,9.953160913,5.930657132,23.34410664,17.45883172,0
9.649083752,10.56069245,2.57175978,6.294983498,8.363202006,6.440317574,-6.289778709,15.22468093,0
22.13854565,-6.246623424,7.818530315,11.9640957,1.4755231,13.52516967,5.526982481,1.15122043,0
5.981755022,-1.727914024,2.130086354,6.892424411,7.990450531,6.130162369,9.491287573,11.43185751,0
-12.90327746,-5.678726081,-22.67410157,-1.785916336,-12.17593976,-17.6361637,0.55032668,-13.42047401,1
-10.04105182,2.044875999,-15.64728468,-1.986796238,-5.778901657,-0.433908341,-3.223953943,-45.24839823,1
-3.539542304,2.451293587,-7.085276692,-4.774401323,4.681999204,-2.401370604,2.117089634,-14.33324023,0
-9.607347676,-12.36474676,-6.396646708,-3.675485633,0.836376167,-10.03248983,-3.409618282,-18.26711561,1
-2.376382573,-7.90944449,-8.7274337,-1.931185029,-14.0001216,2.718260287,-16.17677036,-3.479217391,1
17.8525794,8.200172428,5.310248181,4.645773982,6.215897496,3.675070014,-5.596858104,1.497992258,0
-6.597348198,-0.824972166,-12.71457936,-2.648697009,1.050373802,-19.56652667,-16.92609944,7.207144272,1
-1.547896963,15.23995207,7.315848436,5.30918557,4.711385323,2.225866818,9.066823487,6.603318382,0
9.962823198,19.42746616,-1.143813222,8.15065495,14.08400688,-0.022351094,-1.729732928,4.600838625,0
6.366141424,-8.673605263,0.236589151,2.490417619,1.992451867,3.310623896,-0.797285719,-2.133986013,0
-13.1395447,-16.79189148,-8.390375543,-1.001565206,-18.06052272,-16.66011975,-10.00069733,-0.143538528,1
3.739523238,8.072790882,4.277026732,9.749803774,8.331394014,4.55277263,2.993910024,8.899433569,0
-5.215286225,6.453129635,10.55713939,6.551329707,9.228469726,4.147023402,24.80668484,2.73907681,0
-9.241680038,0.068888007,-12.84563624,0.742991085,-17.36332685,-23.24682023,-4.113877162,-14.87233689,1
9.130320052,14.57995484,9.610475012,2.195134184,10.17817059,5.722121941,11.32468345,22.13110957,0
-0.420600454,-0.811199677,-8.250297122,1.849254787,-12.81374452,1.448728494,-12.73222953,-10.84097347,1
-4.574033163,-2.221946515,-4.476512383,-3.869585913,-0.885927995,-2.048523667,4.646349979,-23.91527639,1
2.036131557,1.044571417,0.694281756,-2.260106692,1.601436916,3.997228162,-7.017443943,-25.22666482,1
-7.582389835,-5.218441621,-12.17473365,-1.566550736,-17.11837298,-1.385196405,-12.2653389,2.114286328,1
19.74476627,9.411145973,7.165368086,5.94372571,8.067436348,4.196419569,13.67406996,2.558553948,0
0.987958047,-4.950910852,-8.940168216,-1.410234441,-22.85074218,-9.356937771,-2.360983539,-25.72584371,1
28.2700186,17.71494516,7.861524717,10.09134238,6.355570256,6.115446339,8.522297544,2.469931226,0
-4.020342521,-1.248680567,-5.247748247,-1.548201757,-0.745157743,-10.54162374,-15.01937451,-9.783309895,1
-8.238269544,-5.914583597,-26.63859255,-2.882611981,-15.12598298,-1.93121184,-4.702879981,0.058197939,1
-4.72618185,-11.81427157,0.179612449,-1.203784149,-11.95749769,-17.65724441,-8.877448206,-6.009713858,1
-14.50684927,-17.37276998,-13.32050115,-0.768378937,-12.33077769,-11.99474714,-6.591551975,-23.63098922,1
12.29608059,8.270977842,-0.536099087,0.737326465,7.171078019,3.199002004,6.062374868,13.08373037,0
-4.002109807,-18.20870346,-5.250544166,-1.593488907,-30.62024641,-11.96529845,1.436518573,-1.670357996,1
-4.231972263,-13.0805,5.018164922,-0.136581919,-6.699982652,-9.533599969,-4.065569238,-1.372875002,1
13.71819623,4.340421406,17.24036415,14.74818712,2.016824923,8.182935136,1.328031926,5.215442436,0
19.501169,8.055064554,-1.060043626,6.93100712,6.662987822,-4.136424731,4.914804856,6.939737023,0
-0.260595803,8.20831458,15.28173504,9.445851923,3.534371857,4.990565465,6.060432856,-15.71908331,0
-3.198724094,4.853246999,-3.076284244,0.155817285,-6.140508814,0.864868488,-10.12562776,-2.506733496,1
20.04423783,17.02179606,11.89778806,-5.322624883,13.24576102,-4.71703486,17.7423019,19.28885627,0
-8.484437686,-6.208500028,5.610348816,0.635038581,-4.305498804,6.209877807,-6.695922559,-6.858151274,1
-9.204317754,-7.923396182,-15.89375324,-1.461538044,-3.970794783,2.843184609,-4.023598183,-1.442979047,1
6.17679892,9.802589513,7.088635805,14.20678382,9.774306152,13.78572423,-0.579536975,9.115861983,0
10.97160792,6.052441381,0.295195488,-0.859857637,6.920566572,12.16346937,9.457556786,-10.32635112,0
-1.718121481,-12.85438855,3.369337611,-1.626604286,-11.09696004,-25.57476191,-3.882247509,-16.2435756,1
16.48276812,16.60317259,12.83819587,2.543234467,6.187360743,5.465546645,1.032618202,12.84835262,0
2.678550025,10.45729691,10.29636521,2.341404921,-0.224493226,3.109461358,23.05720035,18.92752734,0
-3.642354846,-8.866564542,-13.07196835,-0.985375579,-11.32939163,2.967207499,-4.961113152,-14.90667978,1
1.837247665,-15.13518823,-8.970171572,1.076365563,4.131291511,-11.76046903,-3.436461805,10.11588005,1
4.252497024,25.18788248,0.730398867,7.785335329,5.082886198,-0.494391161,7.856309894,-4.139676352,0
12.71235903,28.09729359,2.126212687,8.432812947,3.585749949,1.191151249,15.38450742,11.4316752,0
-6.572768033,-12.86981889,1.092659898,-0.922302293,-22.751943,-1.954831663,-3.554951502,-9.576049365,1
-2.377692487,-8.75414608,-1.881865984,-0.478604266,-28.94875453,-4.494775655,0.185242166,-3.272143985,1
-4.268982601,10.94296627,-5.519149825,-1.612653915,0.461911059,-5.022051081,-6.557594074,-9.286451203,1
11.58407438,2.963103881,3.766552511,-4.560969207,2.474768355,2.79949727,6.42344859,11.67373925,0
0.577292871,21.93832383,19.61477267,3.473777679,8.639377154,0.464060981,5.461933324,12.13619503,0
0.44450178,-3.503396167,5.126811491,15.6082843,4.025051881,6.124224116,4.683790116,13.08924684,0
-10.28278763,-4.73586465,-11.17665438,-2.844912742,0.469719446,-3.526829991,-2.421621989,-28.85286388,1
-1.161017552,-5.611520087,-10.45237523,0.068317406,8.764601944,-1.000747461,-13.95213456,-16.97288702,1
-2.286570742,5.986643113,13.73976662,-2.112565602,-5.040378359,-1.327196437,9.202571877,-1.243179785,0
21.74430284,6.060307673,1.036843459,12.73806314,6.717525144,-0.067954842,7.011422759,10.04341948,0
2.832941182,8.649654272,0.609055387,-0.595983408,14.57086076,8.898300136,9.640276297,19.2754044,0
1.069656901,-4.533205807,11.23041624,-0.879852557,-16.45571861,-8.780384634,-10.16860855,-4.304311569,1
-5.640110755,8.544680119,3.790787688,8.135593317,13.53833641,4.376977755,4.165657157,17.14455062,0
-7.241610325,-9.194743081,-9.72104899,-1.791008849,5.260558105,3.158588017,-5.740474436,-15.41840046,1
-10.36775958,-17.91541132,9.178207253,-2.221528315,4.907544088,-10.93378093,-6.600233402,-15.3507277,1
15.2917716,8.878081274,14.65793781,6.723528119,-3.273851966,10.17567928,0.931500824,-3.877969191,0
8.083029879,-0.000875899,12.52766879,3.198158064,-12.59506421,3.249232321,-1.98431527,21.46986368,0
-0.87905419,-6.060395897,-0.22642526,-0.525801004,-0.936873125,2.132770962,-1.292767933,-18.40080612,1
-11.7686305,-7.258006275,-2.884241948,-1.402450948,-2.546040917,-6.167963511,-9.637895527,-12.82170191,1
-12.34247235,6.793292111,2.111285268,-1.543554169,-14.98145518,-4.856605619,-6.671296646,-18.66000632,1
-8.211258973,-14.94130441,-20.33877234,0.500626027,3.142784085,-2.568049664,2.584452666,-23.6474399,1
-6.39250604,-4.839608552,-0.233619404,-2.152687848,-20.3006844,2.588549312,-11.39213858,-16.13721314,1
0.321094292,16.31278183,1.56913866,8.659682189,1.076184691,3.121890643,-0.336137035,-7.170207057,0
-7.532572697,5.209429875,-10.74337076,-0.019739241,-10.69696658,7.656270676,-13.33128337,-6.196985208,1
0.417715315,-12.53915844,-8.564519641,0.184903206,-13.37866979,0.142894963,0.678959492,-13.55311561,1
-2.58732109,1.319181942,4.59795791,0.346464623,-7.319315228,-16.2737141,-3.190273869,-0.687873879,1
-4.000651537,2.780391083,3.95003719,-2.378727654,-19.88531342,-6.976121095,-11.34454667,-17.57445804,1
3.43160653,5.9737091,1.105612217,0.195811201,7.156822497,10.95889018,18.39320336,6.204508277,0
9.988657665,14.75408401,7.816808644,-3.226483069,7.736453879,8.183874446,25.59265109,7.109564726,0
-6.102656158,-8.626027288,-3.804849211,-2.760887536,-4.282211494,-11.00460473,-5.689355594,-8.522833681,1
-3.549240664,0.631998045,-6.802401388,-1.393684387,-11.66921789,3.242274367,0.584734956,-24.36839375,1
-3.012274145,-12.06454846,-12.39806811,-1.451291275,-30.98037315,-10.35087544,-5.04892022,-13.13029019,1
24.19482122,3.758039103,19.47348427,3.845063275,1.185532426,6.100725296,-1.055442957,5.664441034,0
0.863358148,-0.776333639,-2.359388773,-2.564801073,1.592730602,-7.672476661,-4.538638132,6.26006699,1
-4.767222275,-14.13135021,-11.86268814,-1.018826773,-10.78330991,-11.50077956,-1.526191817,-8.963293874,1
18.49321478,7.134367358,12.4003485,-3.66069572,-6.539816157,-0.32042259,1.428413965,20.52558838,0
22.48645951,20.23365757,14.28860941,6.701106237,12.87298838,1.880569333,18.73132975,5.861927613,0
-8.495334721,-7.939218783,-25.61235739,-0.730093914,-7.037358177,-5.714831049,-8.112824498,-18.7739755,1
11.24940204,11.6785795,10.16570781,9.75623193,-0.3127001,4.133700868,3.975225021,4.663357316,0
-8.302783095,-3.475974916,3.359272419,-2.500264661,-7.302092177,-14.3684027,-5.127599694,-3.258345393,1
-8.740131019,6.551490017,7.247595291,6.919539271,0.04766488,3.3232699,10.63391298,9.755803569,0
-6.851455763,2.87200005,12.90792456,8.788948876,1.868388894,1.578015557,-2.097827267,3.979203809,0
13.36298085,13.48965205,11.81083475,6.192155383,7.670395225,0.582283622,-2.552981217,17.73438548,0
7.260158401,-0.42440865,2.11440279,8.468093503,10.30185953,5.763555144,11.03570089,21.0040091,0
12.99254259,-9.23938258,-5.602504629,12.256155,7.333325379,-2.169207722,10.26682185,10.99858383,0
2.504518407,6.445681238,22.08160877,6.061374836,16.0685565,0.667412758,1.784184746,9.087335717,0
-5.184036167,-10.53680829,-7.151700743,-2.109444163,-2.626023757,-16.81171739,-9.247259417,-30.22375385,1
2.452699779,-10.50366492,3.923893394,-0.971957294,-18.71072725,-9.467440585,-1.257058472,-13.47293645,1
0.426482679,21.53218589,12.90473815,3.503897236,-6.283648695,-3.539632937,-5.130065705,7.565627279,0
-9.213866578,-4.617270467,-11.41733775,-3.277145463,-13.71977498,-13.04145778,-7.862076865,-15.55478869,1
13.80909771,12.1518823,12.4154498,6.858205043,0.933538236,-5.155040142,3.062071447,-1.411767477,0
19.83851435,17.28916213,13.856366,4.934905785,4.846649601,3.753313499,-5.199880452,22.01608168,0
2.170127864,-3.351501815,-15.88697945,-1.046172208,-8.108277918,-16.85834016,2.272832998,-13.68750959,1
-4.148635163,-8.661786509,-18.58553766,-2.141219764,-17.04770018,-7.239661062,-0.97443726,1.376947863,1
-10.79707141,4.831506035,-3.834917139,1.683404773,-5.474928853,-2.042501225,4.644565696,18.58575346,0
-7.804547735,-9.392974337,-2.554566741,-0.545537265,10.60617374,12.70385494,16.64154123,7.667671674,0
-3.246811179,-19.42485254,-14.82403326,2.865598166,0.451398585,-11.94767782,-12.01573472,-19.34675078,1
0.637404998,8.634614429,6.412719031,8.629267924,8.905073149,4.28009724,6.29488265,15.37543888,0
-6.769937051,6.02010148,-8.074454392,-1.249436288,-6.41186419,-11.33353403,-5.076528651,-13.17547176,1
0.864923916,-12.29811847,-29.29762265,-3.750489113,-0.534982026,6.17224509,-8.927012341,-2.007745429,1
-10.32166211,-15.23440473,-2.130354945,-0.601413912,-6.356583469,2.031433609,-2.858296345,-14.56615579,1
11.90759639,11.3257272,8.304743191,9.672773694,11.86332764,3.498947334,7.117972651,11.45470868,0
4.321166882,3.839439465,2.176026683,-5.511632091,10.3341007,-3.6364564,8.292491713,20.37984975,0
14.2616501,14.47461405,-18.54876719,-5.433259863,1.020097943,11.85396595,15.7444434,6.801915156,0
-11.18694643,22.97791817,22.98424572,5.306974795,0.41637471,3.968554111,7.20530071,11.19721988,0
-12.46276055,-9.623966434,-1.63462849,-2.619095979,-11.4298706,-17.70952381,-4.170527619,-35.84520432,1
-5.053263995,-4.604139237,0.055853059,-0.356183639,-8.485594998,-8.163961839,-3.394777901,-15.29518779,1
22.26339212,9.60457571,12.36259211,11.23151048,15.14794988,0.835134757,9.008989573,6.570784919,0
-1.532306079,-12.1691725,-11.15397728,-2.264124544,-12.7423377,-13.30954287,-7.165267051,-12.06295981,1
9.036806303,17.00857801,9.916972946,13.5044043,0.032251277,2.30666117,0.022798562,13.0871653,0
0.142290198,-0.150687692,-4.682040119,-1.677849962,-5.066790761,-10.59882775,-2.213092943,-15.31242992,1
-10.08169688,16.68846315,3.109506341,-1.973814986,0.577633142,11.72925953,-5.689897455,-3.938589733,0
8.482624567,10.35174064,10.64499691,5.827500432,5.608767998,1.836079464,2.131403841,2.242457706,0
10.02350299,12.03399969,3.119527815,-2.355697513,2.463965477,4.395706317,-1.334801278,-11.33830483,0
-7.183596254,10.03046159,5.083555659,-0.594016721,-19.49237943,-10.34940741,-8.321392694,-9.257117947,1
-13.89712258,-11.00207508,-6.476062709,1.205101869,-15.83117234,-2.059147161,-7.118048525,-7.776313271,1
-3.415332811,-10.00248261,-14.05709602,-0.784295736,-3.35500242,-9.037560922,-4.881654042,-0.097802719,1
-5.925057203,5.787292928,7.97428022,10.11019047,3.163664204,8.500346547,17.24658491,19.41493041,0
-13.4005171,-10.72530208,-5.230566451,0.792040389,-7.767525347,-13.28145645,-8.047498755,-16.74738456,1
-5.107364987,-18.04128634,-16.34241279,-2.529172771,2.055748286,-6.982778392,-0.023754686,-19.32523683,1
9.917480193,12.38140342,-12.14763382,1.497168144,2.127550655,6.750975719,-4.108407641,1.132628285,0
2.612325534,12.48880295,7.076874846,7.424003358,0.256656081,7.144113191,6.43159829,2.136926402,0
-2.082219135,12.73633369,13.73119361,-0.10704787,-0.16714756,-1.920170261,5.028996924,-7.211992657,0
0.583588647,-21.80771261,-24.80600821,-1.080157226,-25.34408786,-3.722781015,-3.655100446,-10.80570987,1
-1.677071262,-3.648114826,14.79518052,3.047121394,12.32613001,-1.429371198,0.599730474,11.04296635,0
10.76601493,18.26562857,11.79785754,3.939253134,13.0722225,5.61582308,8.130323445,25.82607394,0
-4.679882396,-7.612792223,-7.497529425,-1.867142752,-26.36561379,-15.64179557,-3.593333396,-4.822507685,1
-0.293268355,12.75145485,2.028206247,2.528239432,11.34247453,6.752782781,0.013736004,16.33242656,0
13.65902036,4.225849688,14.16142668,3.051946407,7.67276457,-1.740486804,0.951076767,-3.576667064,0
0.4032956,7.554161205,7.845134711,4.31999984,-1.288541966,-2.958095518,10.01994954,22.49714357,0
0.306360104,-13.29551186,-5.348435091,-3.890741239,-13.12390304,-12.07891743,0.85824291,-19.20400591,1
16.67071587,13.69178159,8.788426936,-3.967295294,5.722948244,1.35927317,0.499416149,2.731006645,0
-9.411270266,-10.25021827,-13.35211925,-0.475090228,-9.358376831,-11.68583038,-5.705663371,-8.790068201,1
-8.72958064,-9.740322886,-20.48974593,-3.239829918,-0.73904632,-12.54100474,-1.649802245,-4.858828032,1
-12.93334796,-4.322837243,7.31838223,-4.16920906,-8.529739312,-4.668819169,-10.3740393,-10.97826313,1
-2.468836342,-8.448713605,0.693825077,-2.420699478,-10.83747381,-2.925062919,-3.398823266,-20.34281697,1
-8.944952691,-5.357456325,-12.17486173,-2.618032593,1.24898853,5.090316716,-4.242843445,-16.73039039,1
-3.384584756,10.75091564,10.40987275,-6.169536137,9.579466164,8.978647384,1.8298806,-1.159673274,0
6.713214889,13.78468739,-2.370900547,4.113937661,6.048377137,3.133974063,4.627645146,5.916275032,0
-1.143475303,2.594735572,-6.151098627,-1.54275353,11.0331238,-7.237411443,-14.22824057,-15.78000289,1
-2.521967859,-15.44140257,-18.06242841,-0.734513735,-13.874323,1.845801421,-2.308977298,-12.34700452,1
-6.392897938,5.923950905,-4.442061105,-1.910021436,4.807423764,1.008427296,-6.235952076,-11.05637234,1
-4.055981137,-11.96649951,-14.26748527,-0.577328296,-2.242192743,-5.230375825,2.754542518,-5.308828274,1
13.17894588,7.276890378,22.64951491,-1.619584041,-1.476725449,10.18687717,15.2885283,21.82555772,0
1.378484029,4.413237681,16.74457862,7.218476523,6.547038564,6.467914635,-1.076216278,-0.890099539,0
-6.157588526,-6.897682224,-12.42100795,-2.153604296,-14.6778334,-18.90628118,-2.190799139,-16.21719463,1
17.06621776,24.64478276,-9.956086386,5.366063669,7.139479705,-2.374456966,-6.392593526,-5.69969192,0
-4.311925684,-14.89405624,-6.165717195,-0.358360604,-19.22868798,-12.20742574,-8.328175531,-12.52550927,1
-9.510054706,13.59255197,9.032553786,4.818515321,-0.852434577,0.909337827,7.211138668,-4.460314359,0
-16.08596376,11.98646958,14.27282307,-2.311693404,12.31616032,7.24919371,9.765813188,7.940929871,0
26.99593509,16.16101879,20.73180896,4.94895697,-10.60264074,2.899019637,16.44744366,9.39903174,0
10.70486978,16.27691514,7.350032111,-2.340232261,7.906834958,9.156126977,10.17780078,-0.281117879,0
-3.831793558,-0.258544071,-13.82616978,-1.379219333,-7.158606627,-16.41218784,-1.680314348,-11.32259197,1
1.651468799,3.596949773,4.646062878,10.77988645,9.223148642,11.06580756,32.99197177,1.469327449,0
6.88032883,14.67189764,-2.563203188,2.271883518,4.167548929,4.773779161,4.875595524,16.17951613,0
-2.970732677,4.320849988,0.438491828,-1.355525414,-12.91978749,-6.640726858,-6.335160101,-2.975006435,1
1.572051476,27.60463138,7.941395628,4.172670733,5.199180989,4.723569805,4.498544186,4.145578154,0
1.273192526,4.229711818,-10.09359324,5.27910449,11.72115629,10.45017372,12.79534733,1.436297824,0
-3.873799664,-3.670554321,3.132626138,-0.271132194,-7.824899945,-4.627570921,-1.3150436,2.744145507,1
-1.934300463,-11.03897795,3.012772397,-1.850242214,5.729152567,1.342578972,-4.654755921,-0.583291677,1
9.192343445,8.637043139,8.245566576,10.25392382,4.804523434,-0.113620955,12.51697173,4.80652834,0
-3.979616724,-3.031802748,-9.194741471,-0.484961915,-3.75083623,2.825546299,-3.060145065,-18.94084395,1
8.583994684,8.466607697,-0.858740691,9.248102617,11.06051887,-3.85887729,-1.111360501,-0.756541397,0
-1.318839331,1.222874782,8.850069508,10.32262149,11.11898445,-2.180015962,-2.553010509,10.68079788,0
-8.183603829,-13.4900983,-7.407846442,1.01872894,-11.68245135,-1.977716196,-26.55772667,-10.9645051,1
-3.798399142,-5.333053562,-9.840339368,-2.679654197,-1.345855913,-15.780157,3.842244079,-24.80625904,1
-11.72899953,-11.77672889,-15.02310556,-0.554672974,7.678477656,-4.841292732,-9.328270726,-2.504999363,1
12.59210788,14.40930322,13.83396607,-2.908382817,-8.934875758,0.811169808,-0.227307984,8.402737517,0
-6.770142621,0.125366523,-0.466959901,16.03234256,7.900255875,-2.924987919,7.845701121,19.04118493,0
-0.994167363,9.12005007,10.99313337,3.424377755,17.71279855,5.029411426,1.863626217,14.97522973,0
5.59590688,12.86977839,23.83352591,4.804233579,4.769061388,2.954910703,-8.090157629,17.6505904,0
-3.8481299,1.07550493,-13.45431911,-0.913293621,4.61351239,-11.45915041,-6.088431033,-7.938196404,1
-5.352401957,-2.525130723,-12.97732684,-0.5350355,-11.30362462,-5.932382722,-9.626200298,-12.19277215,1
-6.673127459,-7.65236275,-18.78774072,-1.655922364,-11.60632258,-8.522464206,-11.41030131,-7.497176975,1
-7.203079975,-2.326501769,-18.37496548,-1.090439006,-8.144274787,-15.03757974,-4.29717321,-27.26928972,1
-3.434230374,3.601044103,5.948086887,-1.799466386,1.263678998,-1.000551289,1.224295905,-17.975607,1
3.584281252,-11.34906485,13.26722194,15.84782977,13.58102466,6.491555509,7.418888219,24.19780196,0
-4.411333966,-0.816001197,-9.811616691,-0.444689606,-4.546521903,-9.831680213,-6.292756938,-13.92897874,1
-2.362679636,-3.332167377,-9.10487489,-0.213302578,-1.442232664,1.779203892,9.118309974,-6.745248154,1
-8.759516854,-11.28727305,-0.102942529,-2.104950487,0.638906786,6.553514807,-6.282310508,-5.527675318,1
-2.917415007,29.58830414,4.777868168,9.507514171,2.748293491,6.461173055,-11.35251542,19.90687432,0
-5.927589777,1.63813225,-13.61963273,-1.925910659,-3.695187506,-6.628073447,-5.369510024,-6.342881935,1
7.18190547,16.81605222,2.280749862,1.199601197,5.837318734,5.231184448,18.59292032,13.02589995,0
11.82092177,9.073912427,9.396276037,12.66711051,4.159085252,4.950207457,-7.225053125,0.805367623,0
-3.528526159,-6.403952788,-9.594411428,-1.428507021,3.442308953,-0.136336523,-1.279790137,-26.48770516,1
4.320146628,8.336196667,3.224007664,8.581323944,7.915166806,0.578067401,3.5006866,7.930352447,0
4.727362464,13.02192865,12.76798945,10.87133875,9.873073458,8.802359588,-3.507115501,11.4296963,0
-9.602458246,-5.516998511,-1.820128776,-1.433254236,-23.97003256,-11.86815722,-9.326178905,-13.4267642,1
-7.06461718,-13.59076927,-2.282590346,-1.65117643,-14.17899642,-12.93027214,-10.85329198,-10.01795058,1
13.91437375,1.269013185,6.370517502,9.142511288,11.39365646,8.887240346,10.84150575,-1.980449249,0
-11.04171419,-12.61273594,6.863612643,-0.833264627,-20.3758463,-25.82864647,-2.539146009,-6.20213155,1
1.595478361,-8.636815631,14.90980006,10.71664843,6.77776039,5.078306598,21.88266273,-2.369789823,0
-8.013803435,3.000746342,-19.72621202,-0.670877599,-15.87015792,5.6824977,-9.908204218,-7.6368139,1
-7.081610981,-2.190987741,-2.398220249,-2.554514621,-19.88205986,-9.649533633,-11.43208183,-8.716471171,1
13.92732987,12.59848485,7.454361062,-2.614780571,-4.384166238,-2.401622119,3.861477878,1.618667306,0
-5.954727966,-4.511362853,-0.346361014,-0.907360767,-1.45949566,-1.606933456,-8.283631182,-16.51797838,1
-11.24539868,-15.41586043,-14.85013966,-1.762033545,-3.084619294,-12.82767059,1.590954681,-14.93680138,1
1.402835671,10.16286445,8.313651979,5.789652681,7.632735617,1.961309285,0.41553165,13.58741723,0
-1.197782328,21.90136116,9.02258357,5.339589074,-0.203550776,-0.046554779,4.578715023,18.2665881,0
-5.569161685,-6.694044899,-0.197470797,-0.153953875,-8.214554338,-1.652752605,-13.00805047,-19.56795435,1
-12.97333109,3.74381316,-6.889157977,-2.575187739,-15.86754443,-4.359318865,-11.95669363,-16.01458916,1
16.54861912,10.34540937,13.88354927,-4.205636008,3.979908481,1.196446442,10.32252767,20.31560554,0
-12.80658001,1.46214188,-13.73678656,-0.153070376,-14.36291692,-26.21088874,-2.913160699,-2.63188564,1
-2.655958358,5.37540814,1.689577108,2.282168733,9.231538693,10.124238,12.17740086,-9.713086554,0
18.02196282,13.56997041,9.800396602,12.39244929,7.745939423,2.339530022,17.02285811,16.45312348,0
-6.538435658,1.476681707,1.718603904,-2.975289776,12.56335175,-6.631120567,-1.754585866,-30.38741332,1
-6.142036893,6.500830288,-10.74560076,-0.905706275,-15.84363779,-3.464138981,-11.0604918,-16.93770748,1
0.379305612,-20.43078751,-6.093386255,-0.481240486,-15.58603057,2.108118541,-4.429185192,-23.52429151,1
-1.203286308,-11.35207832,-8.06155715,0.024366725,-9.008061891,-12.56680856,-18.57377261,-24.5765254,1
-9.142184708,-1.753667118,-7.040847842,-2.53949567,-23.59768363,-11.78386625,-13.51521859,-8.369403541,1
-9.214276413,-2.552621057,1.523747818,-1.726336385,-1.55725163,7.542586815,-9.233582069,-4.312550994,1
-6.059033544,-5.926240359,-6.449943614,-3.395819154,0.192537561,0.296758291,-3.30865938,-3.815300361,1
18.66574314,-1.952048765,9.719732229,8.204403394,-2.542204555,5.516304462,9.935091624,-12.2007524,0
12.87064488,-2.458860516,16.47840297,5.966156379,5.58256627,6.425802732,-4.331899879,11.29373088,0
-0.59426235,7.573182352,-2.196150118,7.633562094,2.133624485,6.777178587,5.859206915,-0.502282312,0
4.248936442,12.79360416,-7.641576208,14.10856084,2.179102234,6.838157206,-14.93911666,18.16622862,0
6.195998415,-1.034032617,22.05968714,5.999678842,-3.75897851,-2.636189146,15.7552714,-2.161023942,0
14.2253003,7.02252227,13.90879205,6.030417534,3.901679344,5.029724277,5.115370659,-3.028873036,0
17.16048728,8.24044725,7.295342861,0.75828122,5.533195333,2.092478899,-0.007553992,17.1867567,0
-4.944526725,6.86053643,0.757169937,1.433684851,3.146590039,-2.374749121,-7.601891447,17.11352001,0
-11.7237434,7.580973047,-12.99897333,0.14775282,-9.816575719,2.98144714,-2.742447612,-21.81878082,1
-11.60144577,-20.10098672,3.935254094,-0.399602965,-5.616836719,-9.419596055,-11.99468108,0.184965156,1
